Ano,Mes,ID_Pedido,ID_Cliente,Status_Pedido,Data_Pedido,Data_Envio,Valor_Pedido,Quantidade_Itens,Estado,Cidade,Pais,postal_code
2023,7,77241,61733,Enviado,2023-07-06,2023-07-07,19.99,1,Mato Grosso,Cáceres,Brasil,78200-000
2023,7,82358,65824,Enviado,2023-07-06,2023-07-06,308.94,3,Maranhão,null,Brasil,65690-000
2023,7,82471,65922,Enviado,2023-07-06,2023-07-06,98.0,1,Pará,Belém,Brasil,68447-000
2023,7,29218,23352,Enviado,2023-07-06,2023-07-07,114.97,2,Minas Gerais,Jaíba,Brasil,39508-000
2023,7,85470,68345,Enviado,2023-07-06,2023-07-06,26.95,1,Pernambuco,null,Brasil,56380-000
2023,7,100026,80018,Enviado,2023-07-06,2023-07-06,99.0,1,Santa Catarina,Camboriú,Brasil,88340-000
2023,7,114615,91682,Enviado,2023-07-06,2023-07-08,74.5,2,Santa Catarina,Navegantes,Brasil,88375-000
2023,7,115941,92750,Enviado,2023-07-06,2023-07-07,185.99,2,Ceará,Pacajus,Brasil,62870-000
2023,7,14520,11555,Enviado,2023-07-05,2023-07-06,105.6,1,Rio Grande do Sul,Canguçu,Brasil,96600-000
2023,7,15213,12108,Enviado,2023-07-05,2023-07-05,74.0,1,Rio Grande do Sul,São Borja,Brasil,97670-000
2023,7,19795,15768,Enviado,2023-07-05,2023-07-07,103.14,3,Rio Grande do Sul,Osório,Brasil,95520-000
2023,7,67377,53782,Enviado,2023-07-05,2023-07-06,12.99,1,Distrito Federal,Brasília,Brasil,70297-400
2023,7,106508,85113,Enviado,2023-07-05,2023-07-06,20.0,1,Santa Catarina,São Miguel do Oeste,Brasil,89900-000
2023,7,64042,51189,Processando,2023-07-05,1900-01-01,144.99,2,Rio de Janeiro,Cabo Frio,Brasil,28920
2023,7,115171,92132,Processando,2023-07-05,1900-01-01,326.88,2,Paraná,Curitiba,Brasil,82590-100
2023,7,122056,97676,Enviado,2023-07-05,2023-07-06,113.0,2,Alagoas,Maceió,Brasil,57071
2023,7,24111,19211,Processando,2023-07-04,1900-01-01,15.0,1,Distrito Federal,Brasília,Brasil,70297-400
2023,7,47044,37583,Processando,2023-07-04,1900-01-01,122.18,2,Bahia,São Francisco do Conde,Brasil,43900-000
2023,7,19677,15658,Enviado,2023-07-04,2023-07-06,464.99,2,Minas Gerais,Montes Claros,Brasil,39400
2023,7,32448,25917,Processando,2023-07-04,1900-01-01,16.99,1,Pará,Medicilândia,Brasil,68145-000
2023,7,47962,38266,Processando,2023-07-04,1900-01-01,5.0,1,Bahia,Monte Santo,Brasil,48800-000
2023,7,48901,39063,Processando,2023-07-04,1900-01-01,25.94,2,Pará,null,Brasil,68617-000
2023,7,65057,51982,Processando,2023-07-04,1900-01-01,34.99,1,Ceará,Vila Passagem Florida,Brasil,62300-000
2023,7,79052,63182,Processando,2023-07-04,1900-01-01,39.99,1,São Paulo,Mairinque,Brasil,18120-000
2023,7,111885,89431,Enviado,2023-07-04,2023-07-05,68.0,1,São Paulo,Piracicaba,Brasil,13401
2023,7,63178,50515,Enviado,2023-07-03,2023-07-04,95.67,2,Rio Grande do Norte,Currais Novos,Brasil,59380-000
2023,7,65482,52299,Enviado,2023-07-03,2023-07-03,58.45,1,São Paulo,Aparecida,Brasil,12570-000
2023,7,73199,58431,Enviado,2023-07-03,2023-07-04,29.99,1,Distrito Federal,Brasília,Brasil,70655-775
2023,7,84870,67877,Enviado,2023-07-03,2023-07-04,41.97,2,São Paulo,São José do Rio Pardo,Brasil,13720-000
2023,7,122917,98363,Enviado,2023-07-03,2023-07-04,10.37,1,São Paulo,São José dos Campos,Brasil,12230-002
2023,7,4535,3562,Processando,2023-07-02,1900-01-01,91.99,2,São Paulo,Caieiras,Brasil,07700-000
2023,7,50116,40018,Enviado,2023-07-02,2023-07-03,18.5,1,Pará,Ipixuna do Pará,Brasil,68637-000
2023,7,114243,91387,Enviado,2023-07-02,2023-07-04,30.0,1,Bahia,Itiúba,Brasil,48850-000
2023,7,217,159,Enviado,2023-07-02,2023-07-04,33.0,1,Minas Gerais,Ibirité,Brasil,32400-000
2023,7,47097,37630,Enviado,2023-07-02,2023-07-05,95.0,1,Ceará,Aracati,Brasil,62800-000
2023,7,101205,80953,Enviado,2023-07-02,2023-07-03,68.0,1,Rio de Janeiro,Duque de Caxias,Brasil,25265-008
2023,7,10688,8550,Enviado,2023-07-01,2023-07-04,25.0,1,Amazonas,null,Brasil,69280-000
2023,7,100896,80725,Enviado,2023-07-01,2023-07-03,12.99,1,Minas Gerais,Ipatinga,Brasil,35163
2023,7,18331,14589,Enviado,2023-07-01,2023-07-03,102.5,2,Pernambuco,Urucuba,Brasil,55700-000
2023,7,21457,17099,Enviado,2023-07-01,2023-07-02,22.0,1,Paraná,Londrina,Brasil,86079-080
2023,6,6208,4949,Processando,2023-06-30,1900-01-01,25.0,1,Santa Catarina,Videira,Brasil,89560-000
2023,6,38533,30761,Processando,2023-06-30,1900-01-01,42.0,1,Amazonas,null,Brasil,69880-000
2023,6,19959,15896,Enviado,2023-06-30,2023-07-02,329.99,1,São Paulo,São Paulo,Brasil,02675-031
2023,6,24987,19905,Enviado,2023-06-30,2023-06-30,147.74,4,São Paulo,Sumaré,Brasil,13183-091
2023,6,36597,29201,Enviado,2023-06-30,2023-06-30,382.68,4,Santa Catarina,Videira,Brasil,89560-000
2023,6,26204,20937,Enviado,2023-06-29,2023-06-30,33.95,1,Amazonas,Manaus,Brasil,69084
2023,6,39622,31658,Enviado,2023-06-29,2023-07-02,16.49,1,Rio de Janeiro,Duque de Caxias,Brasil,25213-005
2023,6,85140,68092,Processando,2023-06-29,1900-01-01,458.59,4,Pará,Monte Alegre,Brasil,68220-000
2023,6,39561,31604,Enviado,2023-06-29,2023-06-30,126.95,2,Goiás,Uruaçu,Brasil,76400-000
2023,6,88063,70387,Enviado,2023-06-29,2023-07-01,140.83,4,Bahia,Salvador,Brasil,40301-155
2023,6,5421,4288,Processando,2023-06-28,1900-01-01,21.95,1,São Paulo,Itararé,Brasil,18460-000
2023,6,109171,87232,Enviado,2023-06-28,2023-07-01,10.0,1,Santa Catarina,São Miguel do Oeste,Brasil,89900-000
2023,6,51405,41049,Processando,2023-06-28,1900-01-01,163.69,2,Pará,null,Brasil,68890-000
2023,6,58035,46341,Processando,2023-06-28,1900-01-01,12.0,1,Rio Grande do Sul,Caxias do Sul,Brasil,95047-500
2023,6,123063,98477,Processando,2023-06-28,1900-01-01,86.95,2,Ceará,Itapipoca,Brasil,62540-000
2023,6,1191,913,Enviado,2023-06-28,2023-06-30,12.98,1,Maranhão,Paço do Lumiar,Brasil,65130-000
2023,6,27301,21842,Enviado,2023-06-28,2023-06-28,39.99,1,Rio de Janeiro,Duque de Caxias,Brasil,25040-004
2023,6,31568,25228,Processando,2023-06-27,1900-01-01,36.99,1,Mato Grosso do Sul,Amambaí,Brasil,79990-000
2023,6,68253,54485,Processando,2023-06-27,1900-01-01,47.99,1,Pará,null,Brasil,68473-000
2023,6,500,384,Processando,2023-06-27,1900-01-01,56.7,1,São Paulo,Cosmópolis,Brasil,13150-000
2023,6,85637,68473,Processando,2023-06-27,1900-01-01,104.57,2,Paraná,Curitiba,Brasil,82590-300
2023,6,108404,86605,Processando,2023-06-27,1900-01-01,80.95,2,Ceará,Fortaleza,Brasil,60714-222
2023,6,27632,22125,Enviado,2023-06-27,2023-06-30,39.99,1,Pernambuco,Recife,Brasil,51021
2023,6,61804,49424,Enviado,2023-06-27,2023-06-30,37.5,1,Santa Catarina,São Miguel da Serra,Brasil,89400-000
2023,6,123619,98938,Enviado,2023-06-27,2023-06-28,81.99,1,Maranhão,null,Brasil,65415-000
2023,6,23868,19012,Processando,2023-06-26,1900-01-01,225.71,3,Rio de Janeiro,Itaboraí,Brasil,24800
2023,6,94011,75150,Processando,2023-06-26,1900-01-01,24.99,1,Amazonas,Manaus,Brasil,69075-005
2023,6,85788,68583,Enviado,2023-06-26,2023-06-26,75.0,1,Ceará,Canindé,Brasil,62700-000
2023,6,120758,96631,Processando,2023-06-26,1900-01-01,264.44,4,Amazonas,null,Brasil,69435-000
2023,6,19561,15554,Enviado,2023-06-26,2023-06-26,109.22,1,Pará,Juruti,Brasil,68170-000
2023,6,19433,15455,Processando,2023-06-25,1900-01-01,10.0,1,Distrito Federal,Brasília,Brasil,70297-400
2023,6,61378,49099,Processando,2023-06-25,1900-01-01,179.0,1,Ceará,Missão Velha,Brasil,63200-000
2023,6,29421,23521,Enviado,2023-06-25,2023-06-27,110.0,1,São Paulo,Campinas,Brasil,13050
2023,6,43607,34895,Enviado,2023-06-25,2023-06-27,101.99,2,Rio Grande do Sul,Estrêla,Brasil,95880-000
2023,6,30567,24442,Enviado,2023-06-25,2023-06-27,74.95,1,São Paulo,Tremembé,Brasil,12120
2023,6,52662,42047,Enviado,2023-06-25,2023-06-27,249.54,3,Pará,null,Brasil,68250-000
2023,6,56068,44741,Enviado,2023-06-25,2023-06-26,203.87,2,Pará,Augusto Corrêa,Brasil,68610-000
2023,6,88991,71128,Enviado,2023-06-25,2023-06-25,49.5,1,Minas Gerais,Paracatu,Brasil,38600-000
2023,6,41652,33303,Enviado,2023-06-24,2023-06-27,184.98,2,Piauí,São Raimundo Nonato,Brasil,64770-000
2023,6,49929,39870,Enviado,2023-06-24,2023-06-26,241.09,4,Pará,Santarém,Brasil,68015
2023,6,79097,63220,Enviado,2023-06-24,2023-06-25,89.0,1,Maranhão,Paço do Lumiar,Brasil,65060-000
2023,6,34503,27563,Enviado,2023-06-24,2023-06-25,174.99,3,Ceará,Quixeramobim,Brasil,63800-000
2023,6,37104,29603,Enviado,2023-06-24,2023-06-26,19.25,1,Paraná,Curitiba,Brasil,81020-490
2023,6,122970,98411,Enviado,2023-06-24,2023-06-27,44.99,1,Ceará,Icó,Brasil,63430-000
2023,6,62531,49987,Processando,2023-06-23,1900-01-01,33.95,1,Tocantins,Paraíso do Tocantins,Brasil,77600-000
2023,6,98185,78502,Processando,2023-06-23,1900-01-01,87.57,2,São Paulo,Pitangueiras,Brasil,14750-000
2023,6,17775,14148,Enviado,2023-06-23,2023-06-25,125.0,1,Pernambuco,Cabo de Santo Agostinho,Brasil,54590-000
2023,6,25263,20149,Enviado,2023-06-23,2023-06-25,34.0,1,Minas Gerais,Uberlândia,Brasil,38410
2023,6,76764,61343,Enviado,2023-06-23,2023-06-24,49.99,1,Ceará,Itapajé,Brasil,62600-000
2023,6,94071,75193,Enviado,2023-06-23,2023-06-25,55.0,1,Alagoas,Santana do Ipanema,Brasil,57500-000
2023,6,98534,78772,Enviado,2023-06-23,2023-06-26,49.5,1,Minas Gerais,Esmeraldas,Brasil,35740
2023,6,83762,66983,Processando,2023-06-22,1900-01-01,152.84,4,Alagoas,União dos Palmares,Brasil,57800-000
2023,6,16784,13362,Enviado,2023-06-22,2023-06-23,78.0,1,São Paulo,São Paulo,Brasil,02675-031
2023,6,25648,20454,Enviado,2023-06-22,2023-06-23,26.98,1,São Paulo,São Joaquim da Barra,Brasil,14600-000
2023,6,63952,51124,Enviado,2023-06-22,2023-06-23,242.22,4,São Paulo,São Paulo,Brasil,09581-680
2023,6,83826,67035,Enviado,2023-06-22,2023-06-25,26.99,1,Pernambuco,Ipojuca,Brasil,55590-000
2023,6,123365,98714,Enviado,2023-06-22,2023-06-22,37.99,1,Santa Catarina,Florianópolis,Brasil,88010-400
2023,6,124517,99651,Enviado,2023-06-22,2023-06-22,54.0,1,Ceará,Quixeramobim,Brasil,63800-000
2023,6,14421,11485,Processando,2023-06-22,1900-01-01,163.59,4,Ceará,Tauá,Brasil,63660-000
2023,6,112160,89655,Processando,2023-06-22,1900-01-01,7.99,1,Bahia,Porto Seguro,Brasil,45810-000
2023,6,2798,2191,Enviado,2023-06-22,2023-06-23,21.0,1,Minas Gerais,Belo Horizonte,Brasil,30110-017
2023,6,29431,23529,Enviado,2023-06-22,2023-06-22,4.95,1,Paraná,Curitiba,Brasil,82860-140
2023,6,44061,35236,Enviado,2023-06-22,2023-06-23,38.98,1,Paraíba,Santa Rita,Brasil,58303
2023,6,98419,78681,Enviado,2023-06-21,2023-06-22,15.0,1,Rio Grande do Sul,Camaquã,Brasil,96180-000
2023,6,99053,79197,Enviado,2023-06-21,2023-06-23,60.0,2,Rio Grande do Sul,Pelotas,Brasil,96050-500
2023,6,107769,86097,Processando,2023-06-20,1900-01-01,98.0,1,Bahia,null,Brasil,48760-000
2023,6,62040,49615,Enviado,2023-06-20,2023-06-22,36.75,1,Goiás,Niquelândia,Brasil,76420-000
2023,6,52617,42017,Processando,2023-06-20,1900-01-01,269.49,2,Ceará,Morada Nova,Brasil,62940-000
2023,6,54951,43885,Processando,2023-06-20,1900-01-01,28.0,1,Rio Grande do Sul,Charqueadas,Brasil,96745-000
2023,6,17302,13789,Enviado,2023-06-20,2023-06-22,49.99,1,Minas Gerais,Uberlândia,Brasil,38401
2023,6,56724,45264,Processando,2023-06-19,1900-01-01,180.67,4,São Paulo,São Paulo,Brasil,02675-031
2023,6,64791,51780,Processando,2023-06-19,1900-01-01,155.0,1,Minas Gerais,Ibirité,Brasil,32400-000
2023,6,67102,53568,Processando,2023-06-19,1900-01-01,315.47,4,Pernambuco,Recife,Brasil,50030-230
2023,6,22529,17929,Enviado,2023-06-19,2023-06-21,33.0,1,Ceará,Quixeramobim,Brasil,63800-000
2023,6,87136,69639,Enviado,2023-06-19,2023-06-20,75.0,1,Pernambuco,Urucuba,Brasil,55700-000
2023,6,124385,99541,Enviado,2023-06-19,2023-06-21,69.99,2,Maranhão,Pinheiro,Brasil,65200-000
2023,6,64237,51333,Processando,2023-06-19,1900-01-01,97.99,2,Minas Gerais,Betim,Brasil,32671-072
2023,6,90581,72385,Processando,2023-06-19,1900-01-01,19.99,1,Maranhão,Vitória do Mearim,Brasil,65350-000
2023,6,115942,92751,Processando,2023-06-19,1900-01-01,59.47,2,Minas Gerais,Ibirité,Brasil,32400-000
2023,6,116577,93272,Processando,2023-06-19,1900-01-01,25.0,1,Pará,Mocajuba,Brasil,68420-000
2023,6,2589,2014,Enviado,2023-06-19,2023-06-21,39.58,2,Rio Grande do Sul,Santiago,Brasil,97700-000
2023,6,64476,51519,Enviado,2023-06-19,2023-06-20,255.0,1,Mato Grosso,Nova Mutum,Brasil,78450-000
2023,6,96348,77049,Enviado,2023-06-19,2023-06-21,25.5,1,Bahia,Ribeira do Pombal,Brasil,48400-000
2023,6,67482,53866,Processando,2023-06-18,1900-01-01,215.98,3,Minas Gerais,Uberlândia,Brasil,38415
2023,6,71504,57078,Processando,2023-06-18,1900-01-01,51.87,1,Goiás,Cristalina,Brasil,73850-000
2023,6,17478,13931,Enviado,2023-06-18,2023-06-21,25.82,1,Bahia,Salvador,Brasil,40301-155
2023,6,17839,14204,Processando,2023-06-18,1900-01-01,42.0,1,Mato Grosso,Sinop,Brasil,78553
2023,6,116745,93409,Processando,2023-06-18,1900-01-01,64.5,1,Rio Grande do Norte,Parnamirim,Brasil,59140-971
2023,6,17814,14180,Enviado,2023-06-18,2023-06-18,175.0,1,São Paulo,Cabreúva,Brasil,13315-000
2023,6,110076,87964,Enviado,2023-06-18,2023-06-20,139.0,1,São Paulo,Tremembé,Brasil,12120
2023,6,18921,15053,Processando,2023-06-17,1900-01-01,27.99,1,São Paulo,Pitangueiras,Brasil,14750-000
2023,6,36879,29415,Processando,2023-06-17,1900-01-01,139.99,1,São Paulo,Itapeva,Brasil,18400-000
2023,6,120817,96677,Processando,2023-06-17,1900-01-01,49.98,1,Pará,Abaetetuba,Brasil,68440-000
2023,6,20865,16619,Enviado,2023-06-17,2023-06-18,247.18,2,Pará,Monte Alegre,Brasil,68220-000
2023,6,60217,48147,Enviado,2023-06-17,2023-06-18,73.0,1,Distrito Federal,null,Brasil,72025-065
2023,6,84418,67506,Enviado,2023-06-17,2023-06-19,9.99,1,Minas Gerais,Mariana,Brasil,35420-000
2023,6,95835,76606,Enviado,2023-06-17,2023-06-19,149.98,1,São Paulo,Mongaguá,Brasil,11730-000
2023,6,101691,81342,Enviado,2023-06-17,2023-06-18,145.69,3,Bahia,Salvador,Brasil,40301-110
2023,6,122320,97903,Enviado,2023-06-17,2023-06-20,12.99,1,Pará,Ipixuna do Pará,Brasil,68637-000
2023,6,124566,99688,Processando,2023-06-17,1900-01-01,134.78,3,Minas Gerais,Curvelo,Brasil,35790-000
2023,6,78080,62436,Enviado,2023-06-17,2023-06-20,50.63,1,Alagoas,Santana do Ipanema,Brasil,57500-000
2023,6,50618,40419,Enviado,2023-06-16,2023-06-17,64.0,1,Pará,Marituba,Brasil,67105-290
2023,6,100920,80747,Enviado,2023-06-16,2023-06-18,45.71,2,Ceará,Pacatuba,Brasil,61800-000
2023,6,27364,21889,Processando,2023-06-16,1900-01-01,41.99,1,Ceará,Eusébio,Brasil,61760-000
2023,6,499,382,Enviado,2023-06-16,2023-06-19,17.0,1,Goiás,Uruaçu,Brasil,76400-000
2023,6,62618,50057,Enviado,2023-06-16,2023-06-16,49.99,1,São Paulo,Mirassol,Brasil,15130-000
2023,6,99921,79936,Enviado,2023-06-16,2023-06-19,49.99,1,Minas Gerais,Três Corações,Brasil,37410-000
2023,6,25707,20506,Enviado,2023-06-15,2023-06-17,23.0,1,Bahia,Murutuba,Brasil,44300-000
2023,6,65940,52649,Processando,2023-06-15,1900-01-01,130.55,2,Minas Gerais,Barbacena,Brasil,36200-008
2023,6,22246,17729,Enviado,2023-06-15,2023-06-18,93.25,2,São Paulo,São Paulo,Brasil,02675-031
2023,6,35205,28142,Enviado,2023-06-14,2023-06-14,60.04,1,Bahia,Salvador,Brasil,40301-110
2023,6,62462,49937,Enviado,2023-06-14,2023-06-16,109.63,3,Bahia,Senhor do Bonfim,Brasil,48970-000
2023,6,5602,4431,Enviado,2023-06-14,2023-06-16,117.5,2,São Paulo,Embu das Artes,Brasil,06810-240
2023,6,83113,66457,Enviado,2023-06-14,2023-06-16,410.01,2,Goiás,Águas Lindas de Goiás,Brasil,72910-000
2023,6,39410,31471,Processando,2023-06-13,1900-01-01,124.03,1,Rio Grande do Norte,Parnamirim,Brasil,59140-971
2023,6,91685,73212,Processando,2023-06-13,1900-01-01,29.99,1,Pará,São Félix do Xingu,Brasil,68380-000
2023,6,100032,80023,Enviado,2023-06-13,2023-06-15,8.5,1,Distrito Federal,Brasília,Brasil,70297-400
2023,6,112956,90308,Enviado,2023-06-13,2023-06-16,86.0,1,Piauí,Teresina,Brasil,64000-000
2023,6,51303,40971,Processando,2023-06-13,1900-01-01,49.99,2,Maranhão,Codó,Brasil,65400-000
2023,6,115119,92093,Processando,2023-06-13,1900-01-01,119.0,1,Pernambuco,Santa Cruz do Capibaribe,Brasil,55190-000
2023,6,52336,41795,Enviado,2023-06-13,2023-06-14,88.08,2,Amazonas,Manaus,Brasil,69088
2023,6,55798,44531,Enviado,2023-06-13,2023-06-15,58.0,1,Amazonas,Manaus,Brasil,69096-000
2023,6,15781,12585,Processando,2023-06-12,1900-01-01,253.48,4,Bahia,null,Brasil,47240-000
2023,6,30888,24687,Processando,2023-06-12,1900-01-01,19.99,1,Santa Catarina,Biguaçu,Brasil,88160-000
2023,6,36029,28743,Processando,2023-06-12,1900-01-01,22.95,1,São Paulo,Cajamar,Brasil,07750-000
2023,6,43461,34790,Processando,2023-06-12,1900-01-01,106.96,2,Paraná,Santo Antônio da Platina,Brasil,86430-000
2023,6,95766,76546,Processando,2023-06-12,1900-01-01,42.99,1,Goiás,Águas Lindas de Goiás,Brasil,72910-000
2023,6,7121,5682,Enviado,2023-06-12,2023-06-14,25.0,1,Pará,Belém,Brasil,68447-000
2023,6,102725,82138,Enviado,2023-06-12,2023-06-13,352.0,1,Bahia,Salvador,Brasil,40301-110
2023,6,83185,66516,Processando,2023-06-12,1900-01-01,37.96,2,São Paulo,São Paulo,Brasil,02675-031
2023,6,43191,34569,Processando,2023-06-11,1900-01-01,30.0,1,Distrito Federal,Brasília,Brasil,70655-775
2023,6,62663,50096,Processando,2023-06-11,1900-01-01,15.0,1,Pará,Augusto Corrêa,Brasil,68610-000
2023,6,109375,87401,Enviado,2023-06-11,2023-06-12,25.0,1,São Paulo,Jundiaí,Brasil,13209
2023,6,114699,91753,Enviado,2023-06-11,2023-06-13,34.0,1,Goiás,Planaltina,Brasil,73750
2023,6,42571,34066,Processando,2023-06-11,1900-01-01,173.48,2,Mato Grosso do Sul,Rio Brilhante,Brasil,79130-000
2023,6,88878,71032,Processando,2023-06-11,1900-01-01,299.99,1,Ceará,Aracati,Brasil,62800-000
2023,6,121269,97028,Enviado,2023-06-11,2023-06-14,144.0,1,Bahia,Pojuca,Brasil,48120-000
2023,6,22948,18257,Processando,2023-06-10,1900-01-01,89.99,2,Maranhão,Barra do Corda,Brasil,65950-000
2023,6,46798,37386,Processando,2023-06-10,1900-01-01,118.58,1,Ceará,Boa Viagem,Brasil,63870-000
2023,6,94018,75154,Processando,2023-06-10,1900-01-01,99.99,1,Goiás,Goiânia,Brasil,74175-120
2023,6,35656,28465,Enviado,2023-06-10,2023-06-10,80.99,2,Maranhão,Parnarama,Brasil,65640-000
2023,6,45035,36006,Enviado,2023-06-10,2023-06-12,86.34,2,Rio de Janeiro,Rio de Janeiro,Brasil,20551
2023,6,72159,57607,Enviado,2023-06-10,2023-06-10,15.77,1,Minas Gerais,Montes Claros,Brasil,39402
2023,6,94576,75579,Enviado,2023-06-10,2023-06-11,8.94,1,Bahia,Salvador,Brasil,40301-110
2023,6,7279,5817,Enviado,2023-06-10,2023-06-12,76.39,2,Bahia,Salvador,Brasil,40301-110
2023,6,101441,81140,Processando,2023-06-09,1900-01-01,85.0,1,Minas Gerais,null,Brasil,39260-000
2023,6,8993,7207,Enviado,2023-06-09,2023-06-10,14.0,1,Bahia,Salvador,Brasil,40301-110
2023,6,86520,69165,Enviado,2023-06-09,2023-06-10,24.99,1,Ceará,Tangente,Brasil,62140-000
2023,6,63250,50565,Processando,2023-06-09,1900-01-01,599.99,2,Bahia,Lauro de Freitas,Brasil,42700-000
2023,6,29761,23773,Enviado,2023-06-09,2023-06-10,69.99,1,Minas Gerais,Itamarandiba,Brasil,39670-000
2023,6,26449,21144,Processando,2023-06-08,1900-01-01,19.99,1,São Paulo,São Paulo,Brasil,02675-031
2023,6,50330,40190,Processando,2023-06-08,1900-01-01,28.99,1,Piauí,Altos,Brasil,64290-000
2023,6,58697,46883,Enviado,2023-06-08,2023-06-09,19.99,1,Ceará,Fortaleza,Brasil,60540-272
2023,6,114358,91482,Enviado,2023-06-08,2023-06-09,54.95,1,Pará,Oriximiná,Brasil,68270-000
2023,6,39695,31717,Processando,2023-06-08,1900-01-01,76.95,2,Amazonas,Colônia Boa Vista,Brasil,69400-000
2023,6,54488,43522,Processando,2023-06-08,1900-01-01,11.99,1,Bahia,Lauro de Freitas,Brasil,42700-000
2023,6,69449,55454,Processando,2023-06-08,1900-01-01,142.94,2,Bahia,Jacobina,Brasil,44700-000
2023,6,85586,68429,Processando,2023-06-08,1900-01-01,89.5,1,São Paulo,Guarujá,Brasil,11432-501
2023,6,106582,85168,Processando,2023-06-08,1900-01-01,38.99,1,São Paulo,Limeira,Brasil,13485
2023,6,3627,2836,Enviado,2023-06-08,2023-06-09,98.0,1,Rio de Janeiro,Taquari,Brasil,23970-000
2023,6,91156,72814,Enviado,2023-06-08,2023-06-09,487.5,1,Ceará,Aracati,Brasil,62800-000
2023,6,80542,64388,Processando,2023-06-07,1900-01-01,78.94,2,Bahia,Simões Filho,Brasil,43700-000
2023,6,8055,6444,Enviado,2023-06-07,2023-06-08,18.0,1,Amazonas,null,Brasil,69460-000
2023,6,47305,37790,Enviado,2023-06-07,2023-06-08,49.29,2,São Paulo,Limeira,Brasil,13480
2023,6,96188,76896,Enviado,2023-06-07,2023-06-09,130.0,1,Maranhão,São Luís,Brasil,65063
2023,6,98660,78873,Enviado,2023-06-07,2023-06-08,122.99,2,Bahia,Salvador,Brasil,40301-155
2023,6,52008,41522,Processando,2023-06-07,1900-01-01,59.99,1,Mato Grosso,Sorriso,Brasil,78890-000
2023,6,120117,96124,Processando,2023-06-07,1900-01-01,24.99,1,São Paulo,Sumaré,Brasil,13178
2023,6,10398,8334,Enviado,2023-06-07,2023-06-08,277.95,2,Amazonas,Manaus,Brasil,69090
2023,6,42674,34149,Enviado,2023-06-07,2023-06-09,59.45,1,Alagoas,Lagoinha,Brasil,57480-000
2023,6,74393,59408,Enviado,2023-06-07,2023-06-07,96.0,2,São Paulo,São Paulo,Brasil,02675-031
2023,6,16481,13147,Processando,2023-06-06,1900-01-01,15.99,1,Distrito Federal,null,Brasil,72016-190
2023,6,5979,4760,Enviado,2023-06-06,2023-06-07,159.44,4,Pernambuco,null,Brasil,56380-000
2023,6,86916,69468,Enviado,2023-06-06,2023-06-07,134.0,2,Minas Gerais,Uberlândia,Brasil,38400
2023,6,65984,52684,Processando,2023-06-06,1900-01-01,59.0,1,Ceará,Itapipoca,Brasil,62540-000
2023,6,67077,53550,Processando,2023-06-06,1900-01-01,179.95,4,Minas Gerais,Pirapora,Brasil,39270-000
2023,6,96159,76870,Processando,2023-06-06,1900-01-01,30.0,1,Minas Gerais,Três Pontas,Brasil,37190-000
2023,6,4524,3549,Enviado,2023-06-06,2023-06-07,34.0,1,Santa Catarina,São Miguel do Oeste,Brasil,89900-000
2023,6,122567,98085,Enviado,2023-06-06,2023-06-07,20.95,1,Paraná,Curitiba,Brasil,82590-300
2023,6,19434,15455,Processando,2023-06-05,1900-01-01,49.95,1,Distrito Federal,Brasília,Brasil,70297-400
2023,6,102926,82317,Processando,2023-06-05,1900-01-01,6.87,1,Bahia,Salvador,Brasil,40301-110
2023,6,123808,99093,Processando,2023-06-05,1900-01-01,114.99,2,Pernambuco,null,Brasil,55920-000
2023,6,20972,16710,Enviado,2023-06-05,2023-06-07,69.94,2,Pará,Pacajá,Brasil,68485-000
2023,6,93730,74920,Enviado,2023-06-05,2023-06-08,39.54,1,Ceará,Tangente,Brasil,62140-000
2023,6,4721,3698,Processando,2023-06-04,1900-01-01,79.95,1,Rondônia,Ariquemes,Brasil,76800-000
2023,6,43210,34582,Processando,2023-06-04,1900-01-01,29.99,1,Minas Gerais,Esmeraldas,Brasil,35740-000
2023,6,42090,33681,Enviado,2023-06-04,2023-06-06,212.0,1,Distrito Federal,Brasília,Brasil,70297-400
2023,6,44171,35315,Enviado,2023-06-04,2023-06-05,19.99,1,Mato Grosso,Sorriso,Brasil,78890-000
2023,6,64101,51239,Enviado,2023-06-04,2023-06-05,43.99,1,Ceará,Tangente,Brasil,62140-000
2023,6,27946,22366,Processando,2023-06-03,1900-01-01,34.9,1,Rio Grande do Sul,Rio Pardo,Brasil,96640-000
2023,6,10305,8261,Enviado,2023-06-03,2023-06-05,375.0,1,Mato Grosso do Sul,Nova Andradina,Brasil,79750-000
2023,6,74906,59828,Enviado,2023-06-03,2023-06-03,16.0,1,Pará,null,Brasil,68620-000
2023,6,77076,61595,Enviado,2023-06-03,2023-06-05,16.97,1,São Paulo,Guarujá,Brasil,11432-501
2023,6,84926,67918,Enviado,2023-06-03,2023-06-03,86.99,1,Ceará,Pedra Branca,Brasil,63630-000
2023,6,32724,26138,Processando,2023-06-02,1900-01-01,54.95,1,Minas Gerais,Conselheiro Lafaiete,Brasil,36400-000
2023,6,53076,42377,Processando,2023-06-02,1900-01-01,32.0,1,Amapá,Santana,Brasil,68925-000
2023,6,53806,42958,Processando,2023-06-02,1900-01-01,10.41,1,Pará,Bagre,Brasil,68475-000
2023,6,90896,72625,Processando,2023-06-02,1900-01-01,20.0,1,Rio de Janeiro,Cachoeiras de Macacu,Brasil,28680-000
